text,label
Interruzione servizio [SEP] Una perdita idrica è stata rilevata nei servizi igienici.,Servizi
Guasto impianto [SEP] Il servizio di pulizia non ha coperto il turno previsto in serata.,Servizi
Supporto tecnico [SEP] Il filtro antispam sta bloccando comunicazioni aziendali interne.,Servizi
Interruzione servizio [SEP] Il portale intranet risulta offline fin dalle prime ore della mattina.,Servizi
Supporto tecnico [SEP] Il sistema informatico principale non risponde.,Servizi
Interruzione servizio [SEP] Il portale intranet aziendale è offline da stamattina.,Servizi
Interruzione servizio [SEP] Il condizionatore del data-center non funziona.,Servizi
Guasto impianto [SEP] La raccolta rifiuti aziendale non ha effettuato il ritiro previsto.,Servizi
Guasto impianto [SEP] Il sistema di badge elettronico non registra gli accessi.,Servizi
Supporto tecnico [SEP] Un blackout elettrico ha causato un’interruzione dei servizi.,Servizi
Supporto tecnico [SEP] I sensori antincendio segnalano un’anomalia continua.,Servizi
Supporto tecnico [SEP] La rete Wi-Fi aziendale è intermittente.,Servizi
Guasto impianto [SEP] Il generatore di backup non parte in automatico.,Servizi
Supporto tecnico [SEP] L’impianto idraulico ha una perdita nei bagni.,Servizi
Supporto tecnico [SEP] Un firewall blocca traffico SMTP legittimo.,Servizi
Interruzione servizio [SEP] Il backup notturno dei dati non è stato completato.,Servizi
Guasto impianto [SEP] La casella e-mail ha superato il limite di archiviazione disponibile.,Servizi
Supporto tecnico [SEP] La connessione Wi-Fi aziendale presenta interruzioni frequenti.,Servizi
Supporto tecnico [SEP] Il condizionatore del data-center non funziona.,Servizi
Interruzione servizio [SEP] L'antispam blocca comunicazioni interne importanti.,Servizi
Interruzione servizio [SEP] Il climatizzatore delle sale riunioni è fuori uso.,Servizi
Guasto impianto [SEP] La casella e-mail ha superato il limite di archiviazione disponibile.,Servizi
Guasto impianto [SEP] La casella e-mail ha superato il limite di archiviazione disponibile.,Servizi
Supporto tecnico [SEP] La casella e-mail ha superato il limite di archiviazione disponibile.,Servizi
Interruzione servizio [SEP] Il sistema informatico principale non risponde.,Servizi
Interruzione servizio [SEP] Non è ancora pervenuta una risposta da parte del supporto tecnico.,Servizi
Guasto impianto [SEP] Il sistema di ticketing è lento e presenta errori casuali.,Servizi
Guasto impianto [SEP] Il sistema di videosorveglianza non registra dalle due del mattino.,Servizi
Interruzione servizio [SEP] L’impianto di climatizzazione nelle sale riunioni è fuori uso.,Servizi
Guasto impianto [SEP] Il climatizzatore del data center non è operativo.,Servizi
Supporto tecnico [SEP] C'è stato un malfunzionamento a livello impiantistico.,Servizi
Interruzione servizio [SEP] Il software gestionale ERP restituisce un errore 500 in ambiente live.,Servizi
Interruzione servizio [SEP] Il software gestionale ERP restituisce un errore 500 in ambiente live.,Servizi
Interruzione servizio [SEP] Il sistema badge non sta registrando gli ingressi del personale.,Servizi
Guasto impianto [SEP] Il software gestionale ERP restituisce un errore 500 in ambiente live.,Servizi
Supporto tecnico [SEP] La stampante di rete è bloccata in jam carta.,Servizi
Guasto impianto [SEP] Il sistema di videosorveglianza non registra dalle due del mattino.,Servizi
Supporto tecnico [SEP] L'antispam blocca comunicazioni interne importanti.,Servizi
Supporto tecnico [SEP] Il condizionatore del data-center non funziona.,Servizi
Supporto tecnico [SEP] Il condizionatore del data-center non funziona.,Servizi
Interruzione servizio [SEP] Il sistema di ticketing è lento e presenta errori casuali.,Servizi
Supporto tecnico [SEP] Il sistema informatico principale non risponde.,Servizi
Supporto tecnico [SEP] Un’interruzione di corrente ha causato downtime.,Servizi
Guasto impianto [SEP] La casella e-mail ha superato il limite di archiviazione disponibile.,Servizi
Interruzione servizio [SEP] Il catering ha effettuato la consegna con un ritardo non previsto.,Servizi
Interruzione servizio [SEP] Il software ERP segnala errore 500 in produzione.,Servizi
Supporto tecnico [SEP] Il supporto tecnico non ha ancora risposto.,Servizi
Guasto impianto [SEP] La stampante di rete è bloccata in jam carta.,Servizi
Interruzione servizio [SEP] Il firewall sta bloccando traffico SMTP considerato legittimo.,Servizi
Interruzione servizio [SEP] Il servizio di gestione rifiuti non ha ritirato i materiali.,Servizi
Supporto tecnico [SEP] L’UPS segnala un problema alla batteria in modalità fault.,Servizi
Guasto impianto [SEP] La raccolta rifiuti aziendale non ha effettuato il ritiro previsto.,Servizi
Supporto tecnico [SEP] Si è verificato un guasto all’impianto.,Servizi
Supporto tecnico [SEP] Il generatore di backup non parte in automatico.,Servizi
Interruzione servizio [SEP] La raccolta rifiuti aziendale non ha effettuato il ritiro previsto.,Servizi
Interruzione servizio [SEP] Il servizio di catering ha consegnato con ritardo.,Servizi
Supporto tecnico [SEP] L’impianto idraulico ha una perdita nei bagni.,Servizi
Guasto impianto [SEP] L’impianto di climatizzazione nelle sale riunioni è fuori uso.,Servizi
Interruzione servizio [SEP] La vetreria non è stata pulita al quarto piano come programmato.,Servizi
Guasto impianto [SEP] Il software ERP segnala errore 500 in produzione.,Servizi
Interruzione servizio [SEP] Il servizio di catering ha consegnato con ritardo.,Servizi
Guasto impianto [SEP] L’UPS segnala un problema alla batteria in modalità fault.,Servizi
Interruzione servizio [SEP] Il portale intranet aziendale è offline da stamattina.,Servizi
Guasto impianto [SEP] La pulizia dei vetri non è stata effettuata nel piano 4.,Servizi
Guasto impianto [SEP] La rete Wi-Fi aziendale è intermittente.,Servizi
Interruzione servizio [SEP] La vetreria non è stata pulita al quarto piano come programmato.,Servizi
Interruzione servizio [SEP] La stampante di rete si è inceppata per un blocco della carta.,Servizi
Guasto impianto [SEP] L'antispam blocca comunicazioni interne importanti.,Servizi
Interruzione servizio [SEP] Il climatizzatore delle sale riunioni è fuori uso.,Servizi
Guasto impianto [SEP] C'è stato un malfunzionamento a livello impiantistico.,Servizi
Guasto impianto [SEP] Il software gestionale ERP restituisce un errore 500 in ambiente live.,Servizi
Interruzione servizio [SEP] Il portale intranet risulta offline fin dalle prime ore della mattina.,Servizi
Supporto tecnico [SEP] Il backup notturno dei dati non è stato completato.,Servizi
Guasto impianto [SEP] Il sistema CCTV non registra dalle 02:00.,Servizi
Interruzione servizio [SEP] C'è stato un malfunzionamento a livello impiantistico.,Servizi
Supporto tecnico [SEP] Il supporto tecnico non ha ancora risposto.,Servizi
Guasto impianto [SEP] Il sistema informatico centrale risulta non accessibile.,Servizi
Guasto impianto [SEP] Il gruppo elettrogeno di emergenza non si avvia automaticamente.,Servizi
Guasto impianto [SEP] Vanno sostituite le luci nel parcheggio aziendale per malfunzionamento.,Servizi
Supporto tecnico [SEP] Si rileva un calo delle prestazioni sul servizio cloud.,Servizi
Supporto tecnico [SEP] L’ascensore principale è fuori servizio.,Servizi
Interruzione servizio [SEP] Il ticket help desk numero 982 non risulta aggiornato nel sistema.,Servizi
Guasto impianto [SEP] La stampante di rete è bloccata in jam carta.,Servizi
Supporto tecnico [SEP] È necessario sostituire le lampade nel parcheggio.,Servizi
Guasto impianto [SEP] L’ascensore principale è fuori servizio.,Servizi
Supporto tecnico [SEP] Non è ancora pervenuta una risposta da parte del supporto tecnico.,Servizi
Guasto impianto [SEP] Il servizio di catering ha consegnato con ritardo.,Servizi
Supporto tecnico [SEP] Il climatizzatore delle sale riunioni è fuori uso.,Servizi
Supporto tecnico [SEP] Il sistema informatico centrale risulta non accessibile.,Servizi
Guasto impianto [SEP] Il ticket help desk numero 982 non risulta aggiornato nel sistema.,Servizi
Supporto tecnico [SEP] Il sistema informatico principale non risponde.,Servizi
Guasto impianto [SEP] Il firewall sta bloccando traffico SMTP considerato legittimo.,Servizi
Interruzione servizio [SEP] Il sistema informatico principale non risponde.,Servizi
Guasto impianto [SEP] I sensori antincendio continuano a segnalare un malfunzionamento.,Servizi
Guasto impianto [SEP] Un blackout elettrico ha causato un’interruzione dei servizi.,Servizi
Interruzione servizio [SEP] I sensori antincendio continuano a segnalare un malfunzionamento.,Servizi
Supporto tecnico [SEP] Il servizio cloud ha segnalato degrado prestazioni.,Servizi
Interruzione servizio [SEP] Il certificato SSL del sito web è in prossimità di scadenza.,Servizi
Guasto impianto [SEP] La vetreria non è stata pulita al quarto piano come programmato.,Servizi
Interruzione servizio [SEP] La vetreria non è stata pulita al quarto piano come programmato.,Servizi
Interruzione servizio [SEP] Un firewall blocca traffico SMTP legittimo.,Servizi
Interruzione servizio [SEP] La connessione Wi-Fi aziendale presenta interruzioni frequenti.,Servizi
Supporto tecnico [SEP] La stampante di rete è bloccata in jam carta.,Servizi
Interruzione servizio [SEP] Il certificato SSL del sito sta per scadere.,Servizi
Supporto tecnico [SEP] Il certificato SSL del sito sta per scadere.,Servizi
Supporto tecnico [SEP] La raccolta rifiuti aziendale non ha effettuato il ritiro previsto.,Servizi
Guasto impianto [SEP] Il sistema informatico centrale risulta non accessibile.,Servizi
Supporto tecnico [SEP] Un blackout elettrico ha causato un’interruzione dei servizi.,Servizi
Guasto impianto [SEP] Il certificato SSL del sito sta per scadere.,Servizi
Interruzione servizio [SEP] Il sistema di ticketing è lento e presenta errori casuali.,Servizi
Supporto tecnico [SEP] L'antispam blocca comunicazioni interne importanti.,Servizi
Guasto impianto [SEP] Il catering ha effettuato la consegna con un ritardo non previsto.,Servizi
Interruzione servizio [SEP] Il sistema informatico principale non risponde.,Servizi
Guasto impianto [SEP] Il portale ticketing aziendale è lento e mostra errori sporadici.,Servizi
Supporto tecnico [SEP] Il sistema di ticketing è lento e presenta errori casuali.,Servizi
Guasto impianto [SEP] Il certificato SSL del sito sta per scadere.,Servizi
Guasto impianto [SEP] Il sistema badge non sta registrando gli ingressi del personale.,Servizi
Interruzione servizio [SEP] Il certificato SSL del sito sta per scadere.,Servizi
Guasto impianto [SEP] Un UPS segnala batteria in fault.,Servizi
Guasto impianto [SEP] Il backup automatico notturno dei file non è stato completato.,Servizi
Supporto tecnico [SEP] Il software gestionale ERP restituisce un errore 500 in ambiente live.,Servizi
Interruzione servizio [SEP] Il portale intranet aziendale è offline da stamattina.,Servizi
Supporto tecnico [SEP] Il firewall sta bloccando traffico SMTP considerato legittimo.,Servizi
Guasto impianto [SEP] Il sistema informatico centrale risulta non accessibile.,Servizi
Guasto impianto [SEP] Il software gestionale ERP restituisce un errore 500 in ambiente live.,Servizi
Guasto impianto [SEP] L'antispam blocca comunicazioni interne importanti.,Servizi
Interruzione servizio [SEP] La piattaforma e-mail supera la quota di storage.,Servizi
Interruzione servizio [SEP] Il portale intranet aziendale è offline da stamattina.,Servizi
Supporto tecnico [SEP] Il condizionatore del data-center non funziona.,Servizi
Interruzione servizio [SEP] Il backup notturno dei dati non è stato completato.,Servizi
Guasto impianto [SEP] Il servizio di gestione rifiuti non ha ritirato i materiali.,Servizi
Supporto tecnico [SEP] Il condizionatore del data-center non funziona.,Servizi
Guasto impianto [SEP] Il sistema di badge elettronico non registra gli accessi.,Servizi
Interruzione servizio [SEP] Il supporto tecnico non ha ancora risposto.,Servizi
Interruzione servizio [SEP] Il portale intranet risulta offline fin dalle prime ore della mattina.,Servizi
Guasto impianto [SEP] Il certificato SSL del sito web è in prossimità di scadenza.,Servizi
Guasto impianto [SEP] Il servizio di pulizia non ha coperto il turno previsto in serata.,Servizi
Supporto tecnico [SEP] Il servizio di pulizie ha saltato il turno serale.,Servizi
Guasto impianto [SEP] Un UPS segnala batteria in fault.,Servizi
Guasto impianto [SEP] La stampante di rete è bloccata in jam carta.,Servizi
Interruzione servizio [SEP] Il portale ticketing aziendale è lento e mostra errori sporadici.,Servizi
Interruzione servizio [SEP] I sensori antincendio continuano a segnalare un malfunzionamento.,Servizi
Supporto tecnico [SEP] La pulizia dei vetri non è stata effettuata nel piano 4.,Servizi
Guasto impianto [SEP] C'è stato un malfunzionamento a livello impiantistico.,Servizi
Guasto impianto [SEP] Il sistema di ticketing è lento e presenta errori casuali.,Servizi
Guasto impianto [SEP] Il catering ha effettuato la consegna con un ritardo non previsto.,Servizi
Interruzione servizio [SEP] Il condizionatore del data-center non funziona.,Servizi
Guasto impianto [SEP] Il servizio di gestione rifiuti non ha ritirato i materiali.,Servizi
Supporto tecnico [SEP] Il portale intranet risulta offline fin dalle prime ore della mattina.,Servizi
Guasto impianto [SEP] Il backup automatico notturno dei file non è stato completato.,Servizi
Interruzione servizio [SEP] Il supporto tecnico non ha ancora risposto.,Servizi
Supporto tecnico [SEP] La raccolta rifiuti aziendale non ha effettuato il ritiro previsto.,Servizi
Guasto impianto [SEP] C'è stato un malfunzionamento a livello impiantistico.,Servizi
Guasto impianto [SEP] Il sistema badge non sta registrando gli ingressi del personale.,Servizi
Supporto tecnico [SEP] La stampante di rete si è inceppata per un blocco della carta.,Servizi
Guasto impianto [SEP] Il servizio di pulizia non ha coperto il turno previsto in serata.,Servizi
Supporto tecnico [SEP] Il certificato SSL del sito sta per scadere.,Servizi
Guasto impianto [SEP] Un’interruzione di corrente ha causato downtime.,Servizi
Supporto tecnico [SEP] Il condizionatore del data-center non funziona.,Servizi
